owner	score	last_edit_date	last_activity_date	creation_date	post_type	post_id	link
{'reputation': 47, 'user_id': 1143572, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/abb448391bebed7097b5ee5fa1251207?s=128&d=identicon&r=PG', 'display_name': 'Vladimir Kramer', 'link': 'https://stackoverflow.com/users/1143572/vladimir-kramer'}	1		1437678901	1437678901	answer	31596202	https://stackoverflow.com/a/31596202
{'reputation': 9464, 'user_id': 3498950, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/fa49bc7b5d1a3d144ffcda8b447912e0?s=128&d=identicon&r=PG', 'display_name': 'spencer.sm', 'link': 'https://stackoverflow.com/users/3498950/spencer-sm'}	2	1437676787.0	1437676787	1437676117	answer	31595358	https://stackoverflow.com/a/31595358
nan	1		1437675578	1437675578	answer	31595210	https://stackoverflow.com/a/31595210
{'reputation': 210, 'user_id': 4437396, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KkaTb.jpg?s=128&g=1', 'display_name': 'alynioke', 'link': 'https://stackoverflow.com/users/4437396/alynioke'}	2	1437568423.0	1437568423	1437565793	answer	31562279	https://stackoverflow.com/a/31562279
{'reputation': 641, 'user_id': 4690741, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10153277360795530/picture?type=large', 'display_name': 'Andrew Aitken', 'link': 'https://stackoverflow.com/users/4690741/andrew-aitken'}	0		1437566246	1437566246	answer	31562431	https://stackoverflow.com/a/31562431
{'reputation': 4420, 'user_id': 3480602, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/dadf6feb56149c468a3f8efeda50d83d?s=128&d=identicon&r=PG&f=1', 'display_name': 'Vanojx1', 'link': 'https://stackoverflow.com/users/3480602/vanojx1'}	0		1437565943	1437565943	answer	31562330	https://stackoverflow.com/a/31562330
{'reputation': 69, 'user_id': 4780390, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/27571c8725e7d7f9b8f358528b992663?s=128&d=identicon&r=PG&f=1', 'display_name': 'Algram', 'link': 'https://stackoverflow.com/users/4780390/algram'}	1	1495541167.0	1437337660	1437337660	answer	31505612	https://stackoverflow.com/a/31505612
{'reputation': 168, 'user_id': 4179776, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://lh5.googleusercontent.com/-wqk14GQWaLA/AAAAAAAAAAI/AAAAAAAAARM/3nqY7GWkbTk/photo.jpg?sz=128', 'display_name': 'Vonfry', 'link': 'https://stackoverflow.com/users/4179776/vonfry'}	0		1437113685	1437113685	answer	31469413	https://stackoverflow.com/a/31469413
{'reputation': 12934, 'user_id': 1913729, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/dGDss.png?s=128&g=1', 'display_name': 'blex', 'link': 'https://stackoverflow.com/users/1913729/blex'}	2		1437039858	1437039858	answer	31450728	https://stackoverflow.com/a/31450728
{'reputation': 4826, 'user_id': 1299073, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/4f35cb13890e67950a23a8b840735c39?s=128&d=identicon&r=PG', 'display_name': 'Brant Olsen', 'link': 'https://stackoverflow.com/users/1299073/brant-olsen'}	0		1436984679	1436984679	answer	31438213	https://stackoverflow.com/a/31438213
{'reputation': 694335, 'user_id': 19068, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d2d3229ed1961d2bd81853242493247?s=128&d=identicon&r=PG', 'display_name': 'Quentin', 'link': 'https://stackoverflow.com/users/19068/quentin'}	0		1435961440	1435961440	answer	31214738	https://stackoverflow.com/a/31214738
{'reputation': 1987, 'user_id': 3586768, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/9im8U.jpg?s=128&g=1', 'display_name': 'Gustaf Gun&#233;r', 'link': 'https://stackoverflow.com/users/3586768/gustaf-gun%c3%a9r'}	2	1435833475.0	1435833475	1435833131	answer	31182167	https://stackoverflow.com/a/31182167
{'reputation': 11, 'user_id': 5064908, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a72e3daacfdd3923ba80557ed501b0e9?s=128&d=identicon&r=PG&f=1', 'display_name': 'N&#235;phylhim', 'link': 'https://stackoverflow.com/users/5064908/n%c3%abphylhim'}	0		1435833332	1435833332	answer	31182243	https://stackoverflow.com/a/31182243
{'reputation': 25015, 'user_id': 649504, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/314d1eab839627742a4e0dec3445af63?s=128&d=identicon&r=PG&f=1', 'display_name': 'Bhushan Kawadkar', 'link': 'https://stackoverflow.com/users/649504/bhushan-kawadkar'}	0		1435833274	1435833274	answer	31182220	https://stackoverflow.com/a/31182220
{'reputation': 863, 'user_id': 3425110, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/UIf2P.jpg?s=128&g=1', 'display_name': 'Newinjava', 'link': 'https://stackoverflow.com/users/3425110/newinjava'}	2		1435746497	1435746497	answer	31158792	https://stackoverflow.com/a/31158792
{'reputation': 119, 'user_id': 4037707, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mB3pg.jpg?s=128&g=1', 'display_name': 'anilviradiya', 'link': 'https://stackoverflow.com/users/4037707/anilviradiya'}	0	1435746144.0	1435746144	1435746103	answer	31158659	https://stackoverflow.com/a/31158659
{'reputation': 14762, 'user_id': 508127, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/322fd5def39c5f01ff5f0e9e94fdeb94?s=128&d=identicon&r=PG', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/508127/thomas'}	-2	1435664595.0	1435664595	1435664082	answer	31137158	https://stackoverflow.com/a/31137158
{'reputation': 6080, 'user_id': 1344955, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/ebbac7b82d21d98c2638233797a323c2?s=128&d=identicon&r=PG', 'display_name': 'SeinopSys', 'link': 'https://stackoverflow.com/users/1344955/seinopsys'}	4		1435661745	1435661745	answer	31136353	https://stackoverflow.com/a/31136353
{'reputation': 157, 'user_id': 2057445, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/R3O9s.png?s=128&g=1', 'display_name': 'Dustin John Pfister', 'link': 'https://stackoverflow.com/users/2057445/dustin-john-pfister'}	1		1435331997	1435331997	answer	31076836	https://stackoverflow.com/a/31076836
{'reputation': 5437, 'user_id': 2661301, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/ElLsM.jpg?s=128&g=1', 'display_name': 'oshell', 'link': 'https://stackoverflow.com/users/2661301/oshell'}	3	1435331949.0	1435331949	1435330900	answer	31076444	https://stackoverflow.com/a/31076444
{'reputation': 268, 'user_id': 1280391, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/9VOIW.png?s=128&g=1', 'display_name': 'taki Martillo', 'link': 'https://stackoverflow.com/users/1280391/taki-martillo'}	0		1435281742	1435281742	answer	31063418	https://stackoverflow.com/a/31063418
{'reputation': 435, 'user_id': 1877390, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/8ad4acccf11d73fbc01b061e8ffd64fb?s=128&d=identicon&r=PG', 'display_name': 'Dejan Biljecki', 'link': 'https://stackoverflow.com/users/1877390/dejan-biljecki'}	4		1435234477	1435234477	answer	31050105	https://stackoverflow.com/a/31050105
{'reputation': 1, 'user_id': 5037740, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c80be6ea8c7b0cd31f8a1c4c73a4c3a5?s=128&d=identicon&r=PG&f=1', 'display_name': 'tufahija', 'link': 'https://stackoverflow.com/users/5037740/tufahija'}	0		1435044701	1435044701	answer	30996509	https://stackoverflow.com/a/30996509
{'reputation': 196, 'user_id': 611293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e8345e33c7a34eaa29d075d88c7b9b5c?s=128&d=identicon&r=PG', 'display_name': 'Malte Bublitz', 'link': 'https://stackoverflow.com/users/611293/malte-bublitz'}	0		1435016474	1435016474	answer	30991651	https://stackoverflow.com/a/30991651
{'reputation': 21643, 'user_id': 421163, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/l4J7H.jpg?s=128&g=1', 'display_name': 'c-smile', 'link': 'https://stackoverflow.com/users/421163/c-smile'}	1		1435016261	1435016261	answer	30991624	https://stackoverflow.com/a/30991624
{'reputation': 67, 'user_id': 3973105, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/63be12152172956e2982e5d0985801d0?s=128&d=identicon&r=PG&f=1', 'display_name': 'JavaScriptArray', 'link': 'https://stackoverflow.com/users/3973105/javascriptarray'}	0		1435016200	1435016200	answer	30991618	https://stackoverflow.com/a/30991618
{'reputation': 4070, 'user_id': 557748, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e13a9879ec480111521c70cc3bee9517?s=128&d=identicon&r=PG', 'display_name': 'Justin Pearce', 'link': 'https://stackoverflow.com/users/557748/justin-pearce'}	1		1434734910	1434734910	answer	30943972	https://stackoverflow.com/a/30943972
{'reputation': 6036, 'user_id': 2137269, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/FWxHG.jpg?s=128&g=1', 'display_name': 'Evan Knowles', 'link': 'https://stackoverflow.com/users/2137269/evan-knowles'}	2		1434569650	1434569650	answer	30900791	https://stackoverflow.com/a/30900791
{'reputation': 825, 'user_id': 4937944, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/55d420d28937e2e119fa0d968fdc762c?s=128&d=identicon&r=PG&f=1', 'display_name': 'yuk', 'link': 'https://stackoverflow.com/users/4937944/yuk'}	0		1434569647	1434569647	answer	30900789	https://stackoverflow.com/a/30900789
{'reputation': 136, 'user_id': 4928759, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4bd9415cd42535ea6af46a625b4611ff?s=128&d=identicon&r=PG&f=1', 'display_name': 'Yann Poir&#233;', 'link': 'https://stackoverflow.com/users/4928759/yann-poir%c3%a9'}	0		1434278491	1434278491	answer	30828413	https://stackoverflow.com/a/30828413
{'reputation': 5458, 'user_id': 1582029, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/BS8lW.png?s=128&g=1', 'display_name': 'Code Uniquely', 'link': 'https://stackoverflow.com/users/1582029/code-uniquely'}	0		1434266708	1434266708	answer	30826945	https://stackoverflow.com/a/30826945
{'reputation': 866, 'user_id': 893541, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/Mlm6q.jpg?s=128&g=1', 'display_name': 'Muggles', 'link': 'https://stackoverflow.com/users/893541/muggles'}	3	1433613277.0	1433613277	1433605182	answer	30684673	https://stackoverflow.com/a/30684673
{'reputation': 6118, 'user_id': 4908989, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e832e7c26406f7212c825a5e7b5c17d4?s=128&d=identicon&r=PG', 'display_name': 'lmgonzalves', 'link': 'https://stackoverflow.com/users/4908989/lmgonzalves'}	4		1433605044	1433605044	answer	30684653	https://stackoverflow.com/a/30684653
{'reputation': 618, 'user_id': 3449496, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/5030f566c4125287062c2c4116f698cc?s=128&d=identicon&r=PG&f=1', 'display_name': 'Jordan', 'link': 'https://stackoverflow.com/users/3449496/jordan'}	2		1433262706	1433262706	answer	30601635	https://stackoverflow.com/a/30601635
{'reputation': 4026, 'user_id': 3961271, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/2cKoq.jpg?s=128&g=1', 'display_name': 'Woodrow Barlow', 'link': 'https://stackoverflow.com/users/3961271/woodrow-barlow'}	4	1433261578.0	1433261578	1433258313	answer	30600098	https://stackoverflow.com/a/30600098
{'reputation': 1, 'user_id': 2801559, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/9538ef609067e6d6a842dfef189b77d2?s=128&d=identicon&r=PG', 'display_name': 'guest271314', 'link': 'https://stackoverflow.com/users/2801559/guest271314'}	2	1433260127.0	1433260127	1433257908	answer	30599927	https://stackoverflow.com/a/30599927
{'reputation': 943, 'user_id': 3468982, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/SpSPg.png?s=128&g=1', 'display_name': 'loli', 'link': 'https://stackoverflow.com/users/3468982/loli'}	1		1432643716	1432643716	answer	30458757	https://stackoverflow.com/a/30458757
{'reputation': 1138, 'user_id': 500298, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/600d846b8baa6e3afef58a203ad7f30d?s=128&d=identicon&r=PG', 'display_name': 'Matt Coady', 'link': 'https://stackoverflow.com/users/500298/matt-coady'}	1	1432577927.0	1432577927	1432577690	answer	30443904	https://stackoverflow.com/a/30443904
{'reputation': 6118, 'user_id': 4908989, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e832e7c26406f7212c825a5e7b5c17d4?s=128&d=identicon&r=PG', 'display_name': 'lmgonzalves', 'link': 'https://stackoverflow.com/users/4908989/lmgonzalves'}	-1		1432577452	1432577452	answer	30443861	https://stackoverflow.com/a/30443861
nan	1	1432329160.0	1432329160	1432327857	answer	30405668	https://stackoverflow.com/a/30405668
{'reputation': 30361, 'user_id': 3903374, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/f154c343ddbc43f16a09e2098ddf4965?s=128&d=identicon&r=PG&f=1', 'display_name': 'Rick Hitchcock', 'link': 'https://stackoverflow.com/users/3903374/rick-hitchcock'}	2	1432328023.0	1432328023	1432325122	answer	30405075	https://stackoverflow.com/a/30405075
{'reputation': 370, 'user_id': 4157279, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/121859e00a031155cb76925c5a748ac7?s=128&d=identicon&r=PG&f=1', 'display_name': 'rick jan cawaling', 'link': 'https://stackoverflow.com/users/4157279/rick-jan-cawaling'}	1		1432216221	1432216221	answer	30375728	https://stackoverflow.com/a/30375728
{'reputation': 11413, 'user_id': 754119, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/NEeio.jpg?s=128&g=1', 'display_name': 'Alon Eitan', 'link': 'https://stackoverflow.com/users/754119/alon-eitan'}	0		1432062442	1432062442	answer	30334140	https://stackoverflow.com/a/30334140
{'reputation': 716, 'user_id': 1130119, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/b2822e8dee83ca94ac50f8bca81cd82a?s=128&d=identicon&r=PG', 'display_name': 'UsainBloot', 'link': 'https://stackoverflow.com/users/1130119/usainbloot'}	2	1432062420.0	1432062420	1432062254	answer	30334065	https://stackoverflow.com/a/30334065
{'reputation': 6177, 'user_id': 3700849, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/6q7ai.jpg?s=128&g=1', 'display_name': 'zfrisch', 'link': 'https://stackoverflow.com/users/3700849/zfrisch'}	0		1432062367	1432062367	answer	30334113	https://stackoverflow.com/a/30334113
{'reputation': 15674, 'user_id': 1213296, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/7GJPP.jpg?s=128&g=1', 'display_name': 'ketan', 'link': 'https://stackoverflow.com/users/1213296/ketan'}	2	1432019167.0	1432019167	1432013586	answer	30317464	https://stackoverflow.com/a/30317464
{'reputation': 3365, 'user_id': 2545286, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/QI2GK.jpg?s=128&g=1', 'display_name': 'Samurai', 'link': 'https://stackoverflow.com/users/2545286/samurai'}	-1	1431476301.0	1431476301	1431452853	answer	30198017	https://stackoverflow.com/a/30198017
{'reputation': 3091, 'user_id': 4698464, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/V1K1S.jpg?s=128&g=1', 'display_name': 'xengravity', 'link': 'https://stackoverflow.com/users/4698464/xengravity'}	0		1431452656	1431452656	answer	30197963	https://stackoverflow.com/a/30197963
{'reputation': 4696, 'user_id': 1535827, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/eB7as.png?s=128&g=1', 'display_name': 'Strille', 'link': 'https://stackoverflow.com/users/1535827/strille'}	2		1430332777	1430332777	answer	29951915	https://stackoverflow.com/a/29951915
{'reputation': 1927, 'user_id': 3546939, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PQLIv.jpg?s=128&g=1', 'display_name': 'LTasty', 'link': 'https://stackoverflow.com/users/3546939/ltasty'}	2		1430325930	1430325930	answer	29949796	https://stackoverflow.com/a/29949796
{'reputation': 2075, 'user_id': 3988232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e47523b278f15afd925a473e2ac0b966?s=128&d=identicon&r=PG&f=1', 'display_name': 'IronFlare', 'link': 'https://stackoverflow.com/users/3988232/ironflare'}	6	1430067573.0	1430067573	1430067252	answer	29880571	https://stackoverflow.com/a/29880571
{'reputation': 6888, 'user_id': 77501, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/9bf06adf5949fbc6fef2d29403f976e8?s=128&d=identicon&r=PG', 'display_name': 'Andrew Lavers', 'link': 'https://stackoverflow.com/users/77501/andrew-lavers'}	3		1430067132	1430067132	answer	29880553	https://stackoverflow.com/a/29880553
{'reputation': 849, 'user_id': 3389866, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://graph.facebook.com/100001760573877/picture?type=large', 'display_name': 'fcastillo', 'link': 'https://stackoverflow.com/users/3389866/fcastillo'}	1		1429910754	1429910754	answer	29857778	https://stackoverflow.com/a/29857778
{'reputation': 1, 'user_id': 4830176, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-4c12QksMRV0/AAAAAAAAAAI/AAAAAAAAAdE/QmHDoGoq2MU/photo.jpg?sz=128', 'display_name': 'darthega', 'link': 'https://stackoverflow.com/users/4830176/darthega'}	0		1429910584	1429910584	answer	29857737	https://stackoverflow.com/a/29857737
{'reputation': 171803, 'user_id': 949476, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8feb0675d5ebf4c11ed13885347cc970?s=128&d=identicon&r=PG', 'display_name': 'dfsq', 'link': 'https://stackoverflow.com/users/949476/dfsq'}	2		1429910292	1429910292	answer	29857664	https://stackoverflow.com/a/29857664
{'reputation': 849, 'user_id': 3389866, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://graph.facebook.com/100001760573877/picture?type=large', 'display_name': 'fcastillo', 'link': 'https://stackoverflow.com/users/3389866/fcastillo'}	2		1429902607	1429902607	answer	29855594	https://stackoverflow.com/a/29855594
{'reputation': 331, 'user_id': 3703531, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/78f91b54266956c09ef95ae753931867?s=128&d=identicon&r=PG', 'display_name': 'dhershman', 'link': 'https://stackoverflow.com/users/3703531/dhershman'}	0		1429041905	1429041905	answer	29636434	https://stackoverflow.com/a/29636434
{'reputation': 10222, 'user_id': 1221792, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/crDQl.jpg?s=128&g=1', 'display_name': 'kapantzak', 'link': 'https://stackoverflow.com/users/1221792/kapantzak'}	2	1429008046.0	1429008046	1429007777	answer	29625180	https://stackoverflow.com/a/29625180
{'reputation': 1006, 'user_id': 2509053, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb4d574f91ddc16c035bc1b21028c24c?s=128&d=identicon&r=PG', 'display_name': 'Benjamin C.', 'link': 'https://stackoverflow.com/users/2509053/benjamin-c'}	0		1428958761	1428958761	answer	29614993	https://stackoverflow.com/a/29614993
{'reputation': 565, 'user_id': 278893, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3d80fa06e124941b4476ea20d48cd3ac?s=128&d=identicon&r=PG&f=1', 'display_name': 'Studio4', 'link': 'https://stackoverflow.com/users/278893/studio4'}	1		1428590862	1428590862	answer	29541783	https://stackoverflow.com/a/29541783
{'reputation': 1470, 'user_id': 4756106, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/c6fb8e412e1f802fde077ee236379829?s=128&d=identicon&r=PG&f=1', 'display_name': 'peter flanagan', 'link': 'https://stackoverflow.com/users/4756106/peter-flanagan'}	0		1428359609	1428359609	answer	29480781	https://stackoverflow.com/a/29480781
{'reputation': 3056, 'user_id': 1451859, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/f395ae3dec5ca5e0482b0cffa7c2f4f5?s=128&d=identicon&r=PG', 'display_name': 'covfefe', 'link': 'https://stackoverflow.com/users/1451859/covfefe'}	0	1428224162.0	1428224162	1428143056	answer	29445282	https://stackoverflow.com/a/29445282
{'reputation': 52, 'user_id': 4746418, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d995dab7f4904c0ca958e4611fddec33?s=128&d=identicon&r=PG&f=1', 'display_name': 'khv2online', 'link': 'https://stackoverflow.com/users/4746418/khv2online'}	1		1428142606	1428142606	answer	29445205	https://stackoverflow.com/a/29445205
{'reputation': 251, 'user_id': 4515956, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78d4ee00f2c9a07670aab0cc07509061?s=128&d=identicon&r=PG&f=1', 'display_name': 'Paul Smith', 'link': 'https://stackoverflow.com/users/4515956/paul-smith'}	0		1427916650	1427916650	answer	29399223	https://stackoverflow.com/a/29399223
{'reputation': 1600, 'user_id': 3815092, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd6f9c9cbc52bead1d6aa328e493af0d?s=128&d=identicon&r=PG&f=1', 'display_name': 'tkay', 'link': 'https://stackoverflow.com/users/3815092/tkay'}	0	1427915281.0	1427915281	1427914908	answer	29398736	https://stackoverflow.com/a/29398736
{'reputation': 1895, 'user_id': 1659277, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/Sc2AJ.jpg?s=128&g=1', 'display_name': 'Aweary', 'link': 'https://stackoverflow.com/users/1659277/aweary'}	0		1427827700	1427827700	answer	29376196	https://stackoverflow.com/a/29376196
{'reputation': 1, 'user_id': 4719913, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/d36ffa9820fa5c3c5bfb9b7cc3dcb662?s=128&d=identicon&r=PG', 'display_name': 'Nirav and Mansi', 'link': 'https://stackoverflow.com/users/4719913/nirav-and-mansi'}	0	1427461690.0	1427461690	1427446574	answer	29296652	https://stackoverflow.com/a/29296652
{'reputation': 2415, 'user_id': 1410918, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7a8b322569f89732727b074b67d2273e?s=128&d=identicon&r=PG&f=1', 'display_name': 'cch', 'link': 'https://stackoverflow.com/users/1410918/cch'}	1	1427158144.0	1427158144	1427139291	answer	29218846	https://stackoverflow.com/a/29218846
{'reputation': 6712, 'user_id': 1483981, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/e985c085033d58082edcda227f439a88?s=128&d=identicon&r=PG', 'display_name': 'AWolf', 'link': 'https://stackoverflow.com/users/1483981/awolf'}	0		1427153740	1427153740	answer	29222407	https://stackoverflow.com/a/29222407
{'reputation': 1, 'user_id': 2801559, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/9538ef609067e6d6a842dfef189b77d2?s=128&d=identicon&r=PG', 'display_name': 'guest271314', 'link': 'https://stackoverflow.com/users/2801559/guest271314'}	3	1495540616.0	1426889273	1394820158	answer	22412551	https://stackoverflow.com/a/22412551
{'reputation': 907, 'user_id': 4478897, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/0e5efa58db94768c1745aec3b0e803cd?s=128&d=identicon&r=PG&f=1', 'display_name': 'nada', 'link': 'https://stackoverflow.com/users/4478897/nada'}	3		1426754843	1426754843	answer	29140188	https://stackoverflow.com/a/29140188
{'reputation': 5641, 'user_id': 1316698, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd80262f653ff3b0f960ce4d82af63fd?s=128&d=identicon&r=PG', 'display_name': 'Brian Lewis', 'link': 'https://stackoverflow.com/users/1316698/brian-lewis'}	0		1426522587	1426522587	answer	29081746	https://stackoverflow.com/a/29081746
{'reputation': 28757, 'user_id': 3889449, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/eb07e0f09deb982a1a0deedca7a5c002?s=128&d=identicon&r=PG', 'display_name': 'Marco Bonelli', 'link': 'https://stackoverflow.com/users/3889449/marco-bonelli'}	5	1426257457.0	1426257457	1426255682	answer	29034351	https://stackoverflow.com/a/29034351
{'reputation': 442, 'user_id': 4572668, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/Yj2Io.png?s=128&g=1', 'display_name': 'EddNewGate', 'link': 'https://stackoverflow.com/users/4572668/eddnewgate'}	-1		1426256209	1426256209	answer	29034560	https://stackoverflow.com/a/29034560
{'reputation': 81518, 'user_id': 201078, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/I7p2N.jpg?s=128&g=1', 'display_name': 'Gone Coding', 'link': 'https://stackoverflow.com/users/201078/gone-coding'}	2	1426237728.0	1426237728	1426073738	answer	28985600	https://stackoverflow.com/a/28985600
{'reputation': 16, 'user_id': 4637160, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/10153190739268938/picture?type=large', 'display_name': 'Santo Ciaravino', 'link': 'https://stackoverflow.com/users/4637160/santo-ciaravino'}	0		1426076361	1426076361	answer	28986464	https://stackoverflow.com/a/28986464
{'reputation': 711, 'user_id': 238310, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec32e1f36fa927f33eb37671ed2fe9ff?s=128&d=identicon&r=PG', 'display_name': 'Martijn Arts', 'link': 'https://stackoverflow.com/users/238310/martijn-arts'}	0	1426071575.0	1426071575	1426068457	answer	28983639	https://stackoverflow.com/a/28983639
{'reputation': 1832, 'user_id': 1143622, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6e445e19b081601ba3fbd94ffbb3a4fd?s=128&d=identicon&r=PG', 'display_name': 'Jeetendra Chauhan', 'link': 'https://stackoverflow.com/users/1143622/jeetendra-chauhan'}	-1		1426071034	1426071034	answer	28984613	https://stackoverflow.com/a/28984613
{'reputation': 267161, 'user_id': 519413, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/7839089cd91dc5cc5eb1e0cdbf3312ed?s=128&d=identicon&r=PG', 'display_name': 'Rory McCrossan', 'link': 'https://stackoverflow.com/users/519413/rory-mccrossan'}	0		1426068206	1426068206	answer	28983546	https://stackoverflow.com/a/28983546
{'reputation': 592, 'user_id': 3571248, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/CFi4D.png?s=128&g=1', 'display_name': 'Hussain Khalil', 'link': 'https://stackoverflow.com/users/3571248/hussain-khalil'}	0		1426043688	1426043688	answer	28977959	https://stackoverflow.com/a/28977959
